InternetService,Multiple,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tenure,MonthlyCharge,Bandwidth_GB_Year
0,0,0,0,1,0,1,2.43754565,142.06601619999998,778.6094502999999
1,1,0,1,0,0,0,3.288124191,158.8691901,627.0001275000001
1,0,0,0,1,0,0,32.30772134,126.6077361,2938.319116
1,0,1,0,0,1,0,13.46565415,161.04467830000002,1566.001524
1,0,1,1,0,1,0,19.244457999999998,200.8643391,1889.642423
1,1,0,1,0,1,1,8.69085131,254.41092949999998,1420.771651
0,1,0,1,1,0,1,3.7785758819999997,213.1636141,1254.7256929999999
0,1,1,1,1,0,0,10.27819073,177.0095689,1570.345219
1,0,0,0,0,0,0,34.49885764604514,111.6919692,500.4406927
1,1,1,0,0,1,0,11.32083915,193.8478227,1563.848623
1,0,1,0,1,1,0,5.254442453,171.6024679,787.0962355
2,0,0,1,1,1,1,5.2551003,199.676679,1119.610001
0,0,1,0,1,0,0,6.4171326660000005,127.40596059999999,1155.7824679999999
1,1,0,0,0,0,0,18.61278731,148.45873930000002,1995.346628
1,1,0,1,1,0,1,4.924623699,206.59113059999999,922.1362065999999
1,0,1,0,0,0,1,34.49885764604514,170.52420759999998,717.6823944
0,0,1,1,0,1,0,17.22220989,151.6095125,2223.835601
0,0,1,1,0,0,1,3.238699239,161.4575516,1143.685617
0,0,0,1,0,1,1,34.49885764604514,199.65778630000003,1537.296207
1,0,1,1,0,0,1,15.22323989,181.40810369999997,1614.5443619999999
1,0,0,1,0,0,0,7.484425045,124.08964850000001,758.8338668
1,0,1,0,0,1,1,7.218752772,230.58471490000002,1317.766231
1,0,1,1,0,0,0,11.69875604,146.5523549,1189.578203
0,0,0,1,0,0,1,10.03363969,140.7620644,1467.273158
1,0,0,1,0,1,0,18.46162568,181.7836156,2192.693797
2,0,0,1,1,0,0,16.52138638,106.41365640000001,1568.47416
2,0,0,0,0,0,1,13.83290937,114.5079432,1376.095043
1,0,1,1,0,0,1,5.02568958,184.93077319999998,811.5600648
1,0,1,0,0,0,0,2.644787483,164.82068950000001,243.2617759
2,1,1,1,0,0,1,2.522962069,182.5237574,676.6465413999999
1,1,0,1,0,0,1,3.508974199,191.06080740000002,801.4709594999999
1,0,0,1,0,1,0,34.49885764604514,149.1477678,1316.145864
2,0,0,1,0,0,0,10.96319721,94.14049218,1270.217581
2,1,1,1,0,1,1,5.505247606,245.0835077,1339.709597
1,1,0,0,0,1,0,14.16961729,169.6565749,1624.7993490000001
1,1,0,1,1,0,1,10.27782059,208.05290730000002,1400.834009
1,0,1,1,0,1,1,3.364993591,246.9495179,3398.8427520151345
0,1,0,0,0,0,0,9.307770559,126.71704799999999,1387.0160039999998
1,1,0,1,0,1,0,1.171557288,183.8669447,544.12326
0,1,1,1,1,1,1,7.262579715,267.2904049,1803.9175710000002
2,0,1,0,0,0,0,17.06899012,137.250282,1518.7479449999998
0,0,1,1,0,0,1,10.8600084,165.2643899,1932.20577
1,1,0,0,0,1,1,16.48065356,240.9915128,1886.3122859999999
0,1,0,0,0,0,0,10.85041661,125.2016634,1738.7190100000003
0,0,0,0,0,0,1,4.85576672,127.7491905,1060.026737
1,1,0,1,1,0,0,1.715329149,168.72809640000003,3398.8427520151345
1,1,0,1,1,0,0,21.71097206,198.11547019999998,1916.832871
1,1,1,1,0,0,0,3.470685398,179.451412,573.9920618
1,0,1,0,0,0,0,1.914386255,162.77782380000002,272.98230950000004
1,1,1,0,0,1,0,9.16272705,190.67557130000003,1233.9757710000001
0,1,1,0,0,1,0,7.457173484,172.8640813,3398.8427520151345
2,0,1,1,0,1,1,4.991605214,211.15048240000002,1259.7352939999998
2,0,0,0,0,1,1,10.5903229,174.76458359999998,3398.8427520151345
1,0,0,1,0,0,1,14.68216127,158.4881895,1516.6674380000002
2,1,0,0,0,0,0,5.440398012,112.5529608,589.9932647
1,1,1,0,1,0,0,11.92300936,179.4608763,1021.482609
1,1,0,0,1,1,1,9.461939857,254.40727859999998,1267.634616
2,0,0,0,1,0,0,13.90000955,94.84616622,1266.503765
1,1,0,0,0,1,1,13.99579075,240.0407664,1877.8527170000002
2,0,0,1,1,0,0,13.44056701,105.0982597,1541.134986
1,1,0,0,1,1,0,3.179043613,183.29759919999998,744.2470872
0,1,0,0,0,1,0,14.58066686,176.93737099999998,2023.519366
1,1,0,0,0,0,0,17.24908083,143.2471323,1428.427469
0,0,0,0,0,1,1,2.760467902,218.0345048,1283.253595
0,0,0,1,0,1,0,20.04140358,129.13593640000002,3398.8427520151345
2,0,1,0,0,1,0,8.001673351,127.2861644,955.0876357000001
1,1,1,0,0,1,0,1.092219692,192.21641780000002,499.71706550000005
1,0,1,0,1,1,0,14.68600159,172.86112119999999,1562.32774
2,0,0,1,0,1,0,4.135515169,118.40550790000002,776.4780764999999
1,0,0,1,0,0,1,34.49885764604514,160.90849430000003,1118.646915
0,0,1,1,1,1,0,9.493585402999999,166.75039089999999,1781.692875
0,0,0,1,0,1,0,5.372758028,130.165347,3398.8427520151345
2,0,1,1,0,1,0,13.82188875,139.5218487,1551.398147
1,0,0,1,0,0,0,2.598489694,125.1274555,573.751474
1,0,1,1,1,1,1,12.9401487,254.918831,1794.1168480000001
1,0,1,0,0,1,1,4.957713222,228.85582709999997,3398.8427520151345
1,0,1,1,0,0,1,28.79864005,181.87894530000003,3143.245184
1,1,0,1,0,1,1,7.176411327,255.2797514,1381.802291
1,0,1,1,0,1,0,34.49885764604514,173.7176017,1091.10126
0,1,0,1,0,0,0,3.956375328,135.5068328,3398.8427520151345
1,1,1,0,0,0,0,34.49885764604514,168.516381,538.1168657000001
1,0,0,1,0,0,0,2.206152519,128.3032638,497.90426950000005
1,1,1,1,0,1,1,3.820262172,289.6573084,1115.476658
1,1,1,0,0,0,0,2.640977982,166.1706825,522.7315686000001
1,0,0,1,1,1,0,5.6226609860000005,164.3794586,961.5888385
1,1,0,0,0,1,1,1.634394387,243.9830501,3398.8427520151345
2,0,0,1,0,0,1,2.012075635,130.4492186,565.3167155
0,1,1,0,1,1,1,10.06913982,255.6084869,2062.605873
0,0,1,0,1,0,0,6.9353357860000004,131.0674868,1197.080651
1,0,1,0,0,1,1,15.56741347,233.04263280000004,1972.725118
1,1,0,1,0,1,0,12.75071284,180.7033812,1427.3215380000001
1,0,0,1,0,1,1,8.573785357,220.5069628,3398.8427520151345
1,1,0,1,0,1,1,13.86188691,253.4312536,1874.789062
0,0,1,0,0,1,0,10.77929667,144.0105136,1806.007164
0,0,0,0,0,0,0,16.88097916,95.44156502,1939.600904
0,0,1,0,0,1,1,16.92163398,209.1843196,2275.888923
0,0,0,0,0,0,0,11.91663193,93.38429655,1372.385193
1,0,1,1,1,0,1,2.81822785,195.7642527,785.6266383
0,0,1,0,1,0,0,5.100566529,160.9056198,1226.343895
1,0,1,1,0,1,1,4.806882153,241.33393419999996,1047.361909
1,0,1,1,1,0,1,5.658327457,196.96905890000002,893.5446642
0,1,1,0,0,1,1,2.6495251580000003,240.29093089999998,1210.047397
0,0,1,0,0,1,0,18.76976086,139.2912908,2329.912456
1,0,0,0,0,0,0,13.04542381,110.80944709999999,1163.4075050000001
2,1,1,1,0,0,1,1.5341921330000001,182.5556342,736.9303356
2,1,0,0,0,0,1,9.039309605,151.9327164,1134.880009
0,0,0,1,0,0,0,10.15330548,108.09119220000001,1561.294194
0,0,0,0,0,0,0,8.792119046,91.94775013,1216.325478
0,0,1,1,0,1,1,1.5425568790000002,225.44000069999998,1192.502878
0,1,0,0,1,1,1,34.49885764604514,232.49439080000002,2140.402985
2,1,0,0,0,1,1,5.165404738,206.3715217,867.2394016000001
2,0,0,0,0,1,1,13.17859958,174.0196784,1581.016214
1,0,1,1,0,1,1,1.557206083,242.88966499999998,724.6774743
1,0,1,0,1,0,1,7.226076469,186.01088700000003,1123.971139
0,1,1,0,0,0,1,20.91720893,182.9148253,2633.809472
2,0,0,1,0,1,0,7.228526307,115.30430020000001,967.7426094000001
2,0,0,1,1,0,1,20.43854626,140.561094,2101.3440739999996
0,0,1,0,0,0,1,2.9158273639999996,149.648804,862.3199149000001
1,1,0,0,1,0,0,9.709171662000001,158.6552108,921.1401066
0,1,0,1,1,0,0,1.939549257,153.0311665,3398.8427520151345
2,0,0,1,1,0,1,1.502124145,139.2518125,522.7806578
0,0,0,0,1,0,1,1.9063684769999998,139.9466489,736.161108
0,0,0,0,0,1,0,15.60605339,117.31805829999999,2148.889242
0,0,1,1,1,1,1,34.49885764604514,235.61269240000001,1304.999684
1,0,1,0,0,0,0,1.781895205,149.4210208,292.47317369999996
2,1,0,1,0,1,0,2.050742411,149.2847229,655.3814577
2,1,0,0,1,1,0,2.447649309,151.0601646,660.0908172999999
0,1,0,0,1,0,1,10.81997919,172.66781,3398.8427520151345
1,0,0,0,0,1,0,8.650238791,138.2970267,1090.76661
1,1,0,1,1,1,0,8.878536605,198.7045622,1136.118286
1,1,1,0,0,0,1,2.359067126,205.9098524,673.2665835
1,0,0,1,0,0,1,6.811759674,163.7748626,831.1303039
2,1,1,0,0,1,0,5.207179461,160.2309871,729.541703
1,1,1,0,0,0,0,9.450195459,169.7036004,1163.701618
0,0,0,0,0,0,1,10.6312597,131.1792589,1720.1671820000001
2,0,0,0,1,1,0,3.564836875,121.621394,626.5880936000001
1,1,0,0,0,0,1,1.8158362259999998,179.38517990000003,369.7619068
1,1,1,0,0,0,0,34.49885764604514,166.4467204,1197.180331
1,1,0,0,0,1,1,7.349620762000001,238.1521804,1164.240281
1,1,0,1,1,1,0,14.71424943,193.61571840000002,3398.8427520151345
0,1,0,1,1,1,1,7.073151031,245.55338880000002,3398.8427520151345
0,1,0,0,1,0,0,1.597765127,139.4923139,775.0343206
0,1,1,1,0,0,1,8.054118994,199.66374150000001,1808.311421
2,0,0,1,0,1,1,14.96135055,189.7751718,1942.4522129999998
0,1,1,0,1,0,1,22.76986341,197.550937,2847.700412
0,1,1,0,0,0,0,2.519975147,150.2266104,908.4356313999999
1,1,0,1,1,0,1,34.49885764604514,205.1649668,973.4512832999999
2,0,1,1,0,0,1,7.793733508,152.1992004,1097.7031550000002
0,0,1,0,1,1,1,34.49885764604514,224.98953030000004,3398.8427520151345
0,0,0,0,1,1,1,10.40161068,203.1916122,1883.962411
0,0,1,0,1,0,0,11.40192641,127.78529640000002,1808.501398
1,0,0,1,0,0,1,7.604093453,163.2894665,844.8711719
2,0,0,0,0,1,0,12.85397739,104.55153370000001,1215.114995
1,0,1,0,0,0,1,1.4109712369999998,170.0664764,382.5347203
1,0,1,0,0,1,0,8.874920206,160.04549430000003,3398.8427520151345
1,1,1,0,1,0,1,6.013261132,219.01580230000002,851.1414085000001
0,1,0,1,1,1,1,9.306233406,245.2352855,1762.075547
0,0,1,1,1,0,1,4.902104963999999,176.5504091,1350.716866
0,1,0,0,0,0,1,1.894776657,160.60373080000002,1052.0420789999998
0,1,1,0,0,0,0,5.204111135,146.70694819999997,1159.6780939999999
1,0,1,0,0,0,0,1.3750131890000001,134.3371378,338.2592053999999
0,0,0,0,0,0,1,1.387575524,128.8241399,851.811469
1,0,1,1,0,0,1,2.6856774960000003,186.85616389999998,669.0040793
2,1,0,0,0,1,0,5.511437756,138.7411409,910.210446
0,1,1,0,0,0,1,16.58244758,181.6779727,1981.9541329999997
2,1,1,1,0,1,0,14.17620441,173.9157801,1695.851887
1,0,1,1,1,0,0,10.81527088,164.4242271,1305.953642
1,0,0,0,0,1,0,20.01892414,136.2144084,1950.8868969999999
0,1,0,0,0,1,1,6.956508263,220.49140330000003,1631.872719
2,1,0,1,0,0,1,8.274610767,158.4779198,954.6181316
2,1,1,0,0,1,0,6.786723844,160.488807,957.753476
1,1,1,1,0,1,1,34.49885764604514,275.26509439999995,1057.571757
1,1,1,0,0,1,0,10.19243185,194.78479040000002,1277.521575
1,0,0,1,0,0,0,3.998433243,125.16309709999999,327.66225330000003
0,0,0,0,0,0,0,4.964368923,90.27592978,1193.589255
1,1,1,1,1,0,1,5.884557067,229.763463,1252.1557710000002
1,1,0,0,0,0,0,1.0846561129999999,149.226974,261.1185652
1,1,0,0,0,0,1,7.21126107,180.264666,3398.8427520151345
0,1,1,1,1,0,0,2.140387928,173.10027119999998,1080.597617
1,1,1,1,0,1,0,7.931439645,204.2785295,1262.007891
1,0,0,0,0,1,1,14.08939653,212.4134248,1713.178075
1,0,1,1,1,1,0,34.49885764604514,184.7387845,1264.7605740000001
0,0,0,0,1,1,1,6.951491551,199.93132319999998,1356.299478
2,0,0,0,0,0,1,34.49885764604514,114.09559440000001,386.0863102
2,1,1,0,0,0,0,11.85998919,135.3138749,1299.0662140000002
2,0,0,0,1,0,0,3.113737885,92.00899337,278.5411418
0,1,0,1,0,0,0,34.49885764604514,136.99651819999997,1014.311651
0,1,0,1,0,0,0,11.41238102,138.58532019999998,1511.1151949999999
2,1,0,0,0,1,1,15.37990405,206.9305175,1795.270512
1,0,0,0,0,0,0,3.775528995,115.00574040000001,551.1855922
1,0,0,0,0,1,1,34.49885764604514,207.6609044,1051.833922
1,0,1,0,0,0,0,2.843930975,133.8291483,567.3663629
1,1,0,0,0,1,1,34.49885764604514,239.8777565,1614.036609
1,0,0,0,0,0,1,4.768869377,176.8101224,771.6292755
1,0,1,0,0,0,0,14.57312339,137.4697851,1329.158978
1,1,1,1,0,1,0,17.28022598,205.8672445,1929.0673800000002
1,0,1,0,1,0,0,16.1217624,149.76558640000002,1845.8306719999998
0,0,1,0,0,1,0,2.437089876,139.2116263,909.6827162000001
2,0,1,0,0,1,1,5.822867455,197.90033190000003,3398.8427520151345
1,0,0,1,0,1,0,16.18199957,152.3181988,1602.254193
1,0,0,0,0,1,0,14.46037646,140.54469819999997,1435.057667
1,1,1,1,1,0,1,1.504124801,229.6099238,729.7054333
0,0,0,1,1,1,0,7.7373532439999995,169.6804607,1290.274294
0,1,0,0,0,0,1,4.109952242,158.64468530000002,1200.010955
1,1,0,0,0,1,1,34.49885764604514,240.456242,3398.8427520151345
0,1,1,0,0,1,0,4.440328327,173.1513879,1178.437008
2,1,1,0,0,0,1,12.384831199999999,169.0529335,1321.193696
1,0,0,1,0,1,0,6.396338897000001,151.233795,821.4684599
1,0,1,0,0,0,0,10.03212915,135.0692532,986.2673645
1,0,0,1,0,0,1,2.62036784,159.6330495,587.5381530000001
0,1,0,1,0,1,1,3.7950860860000004,232.51600240000002,3398.8427520151345
1,0,0,1,0,1,0,3.149071183,149.98697019999997,520.606284
0,1,1,1,0,1,0,3.4840004369999997,185.0100869,1138.169594
2,1,1,1,0,0,1,5.770302149,182.4216382,829.9759818
1,0,0,0,0,0,1,2.981008475,160.6734108,477.2500925
1,0,0,0,0,0,1,9.14991493,146.83047380000002,944.3304649
1,1,0,0,0,1,1,11.38939562,244.57446800000002,1499.600891
2,1,0,1,1,1,0,1.4451484069999998,163.41735669999997,3398.8427520151345
1,0,1,1,0,1,0,6.143856241,173.306468,1035.0273300000001
0,1,0,1,0,0,0,5.981775914,140.5652266,1281.923094
0,0,0,1,1,1,0,2.08299524,173.4415571,3398.8427520151345
2,1,1,1,0,0,0,7.110141173,148.50135749999998,894.6261939999999
1,1,1,1,0,1,1,3.041138012,273.70433760000003,1045.360604
2,0,0,1,0,0,1,15.37394197,159.84010980000002,1829.923575
1,0,1,1,1,0,1,3.905351198,197.888938,838.8374504
2,0,1,1,0,0,1,3.838043219,149.2859595,688.2231899
1,0,1,1,0,0,1,5.141923371,184.6509023,927.5974127000001
1,0,0,0,0,1,1,19.17821675,209.619672,2031.2665559999998
2,0,0,1,1,0,1,12.36979696,140.4631045,1241.892931
1,0,0,1,0,1,1,34.49885764604514,221.19786639999998,1662.516242
1,1,0,0,0,1,1,3.7699890380000003,242.596623,857.6130333999998
0,0,0,1,1,0,1,9.126959742,154.2263116,1640.244176
0,1,0,0,1,0,0,2.6841510790000003,140.33310780000002,991.424632
1,0,1,1,0,1,1,34.49885764604514,244.74058650000003,2895.881802
0,0,0,0,0,1,1,4.676474348,187.6913469,1396.347808
1,0,0,1,0,0,1,4.065555679,159.56220119999998,640.3809858
1,1,1,0,0,1,0,19.95372925,192.14121730000002,2072.694492
0,1,1,0,0,1,0,4.241019424,171.23954819999997,1001.860025
1,1,1,0,0,0,1,14.02310297,232.9759122,1669.613093
1,0,0,1,0,1,1,1.042140757,222.78115499999998,878.627791
1,0,0,0,1,0,1,4.4832515289999995,159.45933380000002,558.9953054
1,0,0,1,0,0,1,2.768037617,191.37602569999999,570.1301629
0,1,0,1,0,0,0,6.357562637000001,152.3659226,3398.8427520151345
2,0,0,1,0,1,1,7.748370205,187.6498691,1219.21915
1,0,1,1,0,0,1,6.90648504,185.1283909,1000.051774
1,0,0,0,1,0,0,11.80191083,128.3156139,3398.8427520151345
1,0,0,0,1,1,1,20.75499393,221.6065596,2245.4764609999997
1,0,0,1,0,0,1,10.57261422,162.0033494,1243.4782369999998
0,1,0,1,1,1,1,5.260136013,246.91225950000003,1502.6770720000002
0,1,0,0,0,0,1,28.38835566,163.89250330000002,3249.4179440000003
2,0,1,1,0,0,1,2.451160296,148.43100890000002,3398.8427520151345
1,1,0,0,0,0,0,7.243986575,146.170473,708.0622854
0,1,1,1,0,1,0,1.876407503,183.615716,1075.001724
1,0,0,1,1,0,1,34.49885764604514,172.7774169,847.7321161
0,0,0,1,0,1,1,11.24483017,200.4274266,1967.957184
0,0,0,0,0,0,0,6.735352382,91.10094128,1066.193338
1,1,1,1,0,0,1,5.991017375,215.13909180000002,961.1315870999999
2,0,1,0,0,1,0,34.49885764604514,126.1299989,1639.1977029999998
2,0,0,1,0,1,0,10.28281832,120.06747639999999,1200.8539369999999
0,0,1,0,0,1,1,19.21689293,210.741835,2562.992759
0,0,1,1,1,0,0,11.34954445,141.94581019999998,1766.503802
2,0,0,0,0,0,0,1.846161288,110.35512220000001,333.3304389
2,1,0,0,0,1,0,14.86270396,135.1002019,1561.128541
1,0,1,0,0,0,0,34.49885764604514,134.2283556,323.972804
2,0,0,0,0,1,0,34.49885764604514,103.6318064,1643.91894
2,0,1,0,0,0,0,3.7013892999999998,103.1831044,406.5230396
1,0,0,1,0,0,1,5.261502169,160.5170814,932.1606254000001
2,1,0,1,0,0,1,7.279044337,159.1384413,906.7867988
0,0,0,0,0,0,0,13.80323806,90.94466851,1737.3545789999998
1,1,0,1,0,1,1,15.92219451,254.81602540000003,1986.939234
1,0,1,1,1,0,0,3.525858481,160.094869,532.0660282
1,1,0,0,0,1,0,9.85591776,169.8450586,1014.45747
2,1,0,0,1,0,0,9.75910234,155.34474609999998,871.2907856
2,0,0,1,0,0,0,5.506476096,95.08448022,794.8748353
2,1,1,0,0,0,0,6.999864982,135.64972230000004,949.785575
1,0,0,0,0,0,0,34.49885764604514,112.510999,1751.7481670000002
0,0,0,0,0,0,0,7.320050181,92.53947933,954.4058631000001
0,0,0,0,0,0,1,8.886453729,127.236577,1390.292533
0,0,0,1,0,1,0,34.49885764604514,130.64446940000002,2283.6922219999997
2,1,0,0,0,0,0,7.847288476,111.8657354,625.2785223
0,0,0,1,1,1,1,10.8040205,211.4566983,3398.8427520151345
2,1,0,1,0,1,1,7.798523157999999,249.5569684,1307.965782
0,0,1,0,0,0,1,9.586248224,148.3988529,1554.4167730000001
1,0,0,1,1,1,1,9.428767036,231.84401699999998,3398.8427520151345
1,1,0,1,0,0,1,8.019086021,192.2308161,985.0943424000001
0,1,1,1,0,0,1,5.78988794,193.77312369999999,1503.682743
2,0,0,0,0,0,1,23.02862012,113.528724,2253.839865
1,1,1,1,1,0,0,2.72317525,191.81739819999999,3398.8427520151345
1,0,0,1,0,1,0,18.92157073,151.8186417,1813.6141940000002
0,0,1,0,1,1,0,11.90088632,155.0369975,1831.930109
1,0,0,1,0,0,0,28.93788212,124.20075890000001,2580.979643
0,0,1,0,1,1,0,1.570209934,152.0576813,930.6501083999999
1,0,0,1,1,1,1,10.85959186,231.7936273,1561.283799
1,1,0,0,0,0,1,1.3384419570000001,182.24005480000002,491.8773506
0,1,1,0,0,1,1,2.995498523,241.4485406,3398.8427520151345
1,1,1,0,0,0,1,10.56061324,201.5004243,1252.81737
0,0,0,1,1,0,0,9.84141211,116.55300520000002,1511.1388
0,1,0,1,1,0,1,34.49885764604514,185.6361125,2230.367018
1,1,0,0,0,1,1,12.84120976,242.24321609999998,1885.438773
1,0,1,1,1,1,0,5.7592657460000005,185.4834246,947.6695867000001
2,0,1,0,0,1,0,7.979145258,126.14053870000001,1025.701125
1,1,0,1,0,1,0,19.28424826,182.95975259999997,1982.131752
1,1,1,0,1,1,1,13.57977305,278.0862506,1780.7916260000002
1,0,1,1,0,1,0,3.520675631,172.9325588,700.0569426
0,1,1,1,0,0,1,10.49916723,196.3989619,1924.891176
1,0,1,1,0,1,0,34.49885764604514,175.9962747,704.1947644999999
0,0,1,0,0,0,1,5.567028377000001,149.99309409999998,1207.740526
1,0,0,0,0,0,0,11.84987964,113.27843940000001,1064.895012
1,0,0,0,0,0,1,3.9763056260000003,150.26574630000002,743.4780761
1,1,1,0,1,1,1,5.7595712279999995,280.52478179999997,1251.370845
2,1,0,0,0,0,0,3.6135134239999998,111.1012605,470.68227800000005
0,0,0,0,0,1,0,5.156978882,118.5073376,1112.686143
1,1,1,1,0,1,1,16.75922789,275.07010160000004,2064.474901
0,1,1,0,0,0,0,13.85187885,146.9278395,1716.888034
1,1,1,0,1,1,0,9.472450618,205.1577729,1114.13669
2,0,0,0,1,0,1,6.636312277,126.15844750000001,718.0624098999999
0,0,0,1,0,1,0,2.904448825,131.4451777,800.1531959
0,1,1,0,0,1,1,4.800346852,242.72370469999998,1680.337106
0,0,0,0,0,0,1,10.35063785,126.36994840000001,1416.865765
0,0,0,0,1,0,0,14.71592037,104.4625258,1573.289677
0,1,1,0,0,0,1,9.758067608,184.5719882,1619.817463
0,1,0,0,0,0,1,9.820011726,161.61627,1596.7077550000001
1,1,0,1,0,0,0,8.458573247,157.13631909999998,908.0504522
0,0,0,0,1,1,0,8.508626757,128.9891665,1449.2020890000001
0,0,1,0,0,1,0,11.70347852,140.9037751,3398.8427520151345
1,0,0,1,0,1,1,29.8284414,251.0280741,3398.8427520151345
1,0,0,1,0,0,1,7.004427474,162.8442851,907.2094936000001
2,1,0,1,0,0,0,7.439569893,123.4130515,890.4483344
1,1,1,0,0,1,0,21.05353987,204.71351830000003,2050.67636
0,0,0,1,0,0,1,6.0500607770000006,168.7544169,1338.110998
1,1,0,0,0,0,1,7.599617029,183.9035336,920.3847194
2,0,1,0,0,0,0,5.473564746,105.53904109999999,736.1743773
1,0,0,0,1,1,1,4.803306414,219.645638,857.7406242999999
0,0,0,1,0,0,1,6.051428262000001,154.925195,1226.543716
0,0,1,0,0,1,0,6.503513341000001,142.50608830000002,1495.554533
1,0,0,0,0,0,1,1.650263525,145.6515351,248.17936600000002
1,0,0,1,0,0,0,2.282601557,126.83797150000001,3398.8427520151345
1,0,0,0,1,1,1,34.49885764604514,221.7042762,1857.9570410000001
0,0,0,0,0,1,0,11.56648604,116.59505259999999,1663.371666
2,0,0,1,0,0,0,34.49885764604514,92.93104045,318.04350780000004
1,0,0,1,0,0,1,12.11795763,161.4593056,1386.813604
0,1,0,0,0,0,1,9.539962975,158.5902085,1535.462356
0,0,0,1,0,0,0,4.3037451010000005,132.7633545,982.8832681
2,0,0,0,0,0,1,7.607475355,115.7791279,1150.859858
2,1,1,0,0,0,1,3.736763788,173.25635559999998,866.8410598999999
1,0,1,0,0,0,1,22.39935475,170.8312358,1960.019242
1,0,1,1,0,0,0,20.07541432,148.1648471,1788.145063
2,0,0,0,0,1,1,7.677648117,173.8328866,1166.4691070000001
1,1,1,1,1,0,0,14.08292576,195.5529673,1559.679776
2,0,1,0,0,1,0,11.14672304,127.47976509999998,1103.202075
1,0,1,1,0,1,1,6.343374736,245.3513519,1207.841461
1,0,0,1,0,1,1,21.1875693,219.1301454,2229.321043
1,0,0,0,0,0,1,19.944187300000003,147.2128854,1708.75722
1,1,1,0,1,1,1,3.196943016,274.3674347,830.61429
0,1,0,0,1,1,0,3.2481699269999997,163.1794446,991.7633622999999
1,0,0,0,1,0,0,6.248150471000001,123.8385395,580.5443061000001
1,1,1,1,1,0,0,34.49885764604514,193.10512549999999,586.7422583
0,0,0,1,0,0,0,1.754385394,104.7501912,697.3086442000001
1,0,0,1,1,0,0,11.48773622,136.9598145,1096.780158
1,0,0,1,0,0,0,5.711646401,124.49768970000001,544.0000762999999
1,0,1,0,1,1,0,7.603357235,170.9914777,1003.664665
1,0,0,0,0,0,0,2.084118551,114.79538810000001,364.14027250000004
1,1,1,0,0,0,1,6.587201276,202.089539,1026.300872
1,0,1,1,1,0,0,4.603347641,159.15597409999998,704.6408647000001
0,1,1,0,0,1,0,6.541066702,187.268234,1532.283357
1,1,0,0,1,0,0,4.332134531,156.7379852,427.37433880000003
0,0,0,1,1,1,1,2.279259145,212.2466982,1092.959251
0,1,0,1,0,0,1,34.49885764604514,171.76103590000002,1587.044822
2,0,1,0,0,0,0,8.446160069,103.1638296,886.3435693
1,0,1,0,0,0,0,3.9908957789999997,135.5929059,598.4998977999999
1,0,1,1,1,1,0,9.07068647,187.1480537,1099.4869820000001
2,1,0,0,0,0,1,16.97529426,150.2736083,1657.8228060000001
1,1,1,0,1,0,0,25.77611616,183.0852039,2593.301866
0,0,1,0,0,1,1,3.189179387,212.06839669999997,3398.8427520151345
2,0,0,1,1,1,0,6.49110882,129.2816231,752.9918959
1,1,0,0,1,0,1,8.908332009,195.78587199999998,982.2094626
0,0,1,1,1,0,0,15.37107894,140.01310930000002,1964.3548239999998
1,1,1,0,0,1,1,9.715065141,263.092788,1509.912313
0,1,1,0,1,1,1,9.582004743999999,255.489708,3398.8427520151345
1,1,0,1,0,0,1,5.84055678,192.6258545,780.3612617
0,0,1,0,0,0,0,2.968358466,114.03752450000002,868.469474
